date,course,race_id,off,race_name,class,pattern,age_band,dist_m,going,surface,ran,num,pos,draw,ovr_btn,horse_id,horse,age,sex,lbs,hg,secs,dec,jockey_id,jockey,trainer_id,trainer,or,rpr,sire_id,sire,dam_id,dam,damsire_id,damsire
2023-01-15,Sha Tin (HK),831036,9:10,Tai Tong Handicap  (3yo+) (Course A) (Turf),Class 3,,3yo+,1200.0,Good,Turf,14,2,2,12,0.1,3469625,Mark The Moment (AUS),4,G,130,tv,69.82,23.00,88634,Karis Teetan,39762,P C Ng,71,83,633824,Snitzel (AUS),883202,Lassiters Cat (AUS),472277,Tale Of The Cat
2023-01-15,Sha Tin (HK),831036,9:10,Tai Tong Handicap  (3yo+) (Course A) (Turf),Class 3,,3yo+,1200.0,Good,Turf,14,3,3,3,.5,4612857,Naboo Legend (AUS),4,G,130,,69.90,46.00,79529,Hugh Bowman,3550,David A Hayes,71,81,887517,Press Statement (AUS),1739749,Convene (AUS),674208,Zizou
2023-01-15,Sha Tin (HK),831036,9:10,Tai Tong Handicap  (3yo+) (Course A) (Turf),Class 3,,3yo+,1200.0,Good,Turf,14,1,4,7,.75,3395242,Majestic Knight (AUS),4,G,131,b,69.95,10.00,88632,Harry Bentley,36353,Douglas Whyte,72,82,509318,Redoutes Choice (AUS),803743,Negotiate (AUS),305033,Red Ransom
2023-01-15,Sha Tin (HK),831036,9:10,Tai Tong Handicap  (3yo+) (Course A) (Turf),Class 3,,3yo+,1200.0,Good,Turf,14,6,5,10,1,4713633,Golden Express (AUS),4,G,126,,70.00,2.10,83746,Silvestre De Sousa,12739,J Size,67,76,619619,Not A Single Doubt (AUS),978978,Vandancer (NZ),597619,Savabeel
2023-01-15,Sha Tin (HK),831036,9:10,Tai Tong Handicap  (3yo+) (Course A) (Turf),Class 3,,3yo+,1200.0,Good,Turf,14,5,6,11,1.25,3839165,Ready To Win (NZ),6,G,127,tp,70.05,18.00,88536,K C Leung,33689,F C Lor,68,76,716511,Tavistock (NZ),557159,Sursum Corda (NZ),460016,Zabeel
2023-01-15,Sha Tin (HK),831036,9:10,Tai Tong Handicap  (3yo+) (Course A) (Turf),Class 3,,3yo+,1200.0,Good,Turf,14,8,7,5,1.25,3348795,Pulsar Strider (AUS),4,G,122,,70.06,10.00,99123,Jerry Chau,30441,T P Yung,65,73,780033,Foxwedge (AUS),882257,Val De Loire (NZ),503034,Montjeu
2023-01-15,Sha Tin (HK),831036,9:10,Tai Tong Handicap  (3yo+) (Course A) (Turf),Class 3,,3yo+,1200.0,Good,Turf,14,13,8,6,2.5,4421968,Brave Star (AUS),4,G,120,,70.30,8.60,90687,C Y Ho,12762,K W Lui,61,65,671916,Myboycharlie (IRE),4421967,Isador Amore (AUS),588014,Hidden Dragon
2023-01-15,Sha Tin (HK),831036,9:10,Tai Tong Handicap  (3yo+) (Course A) (Turf),Class 3,,3yo+,1200.0,Good,Turf,14,9,9,2,3.5,4091061,California Vanes (AUS),4,G,113,tb,70.50,10.00,101468,Angus Chung,12767,A S Cruz,64,65,753334,Hinchinbrook (AUS),699530,Miss Vandal (AUS),475692,Dont Say Halo
2023-01-15,Sha Tin (HK),831036,9:10,Tai Tong Handicap  (3yo+) (Course A) (Turf),Class 3,,3yo+,1200.0,Good,Turf,14,11,10,4,3.5,3893046,Dragon Admiral (AUS),4,G,122,h,70.51,97.00,88999,Ruan Maia,31473,Richard Gibson,63,64,854186,Rubick (AUS),3893045,Tiergarten (AUS),537646,Street Cry
2023-01-15,Sha Tin (HK),831036,9:10,Tai Tong Handicap  (3yo+) (Course A) (Turf),Class 3,,3yo+,1200.0,Good,Turf,14,7,11,14,4.75,4231844,Crystal Powerful (AUS),3,C,123,,70.75,153.00,95725,Matthew Poon,16058,C S Shum,66,63,577888,Exceed And Excel (AUS),892901,Vicennalia (USA),518730,More Than Ready
2023-01-15,Sha Tin (HK),831036,9:10,Tai Tong Handicap  (3yo+) (Course A) (Turf),Class 3,,3yo+,1200.0,Good,Turf,14,12,12,1,5.5,4770052,Dream Pursuer (AUS),5,G,122,,70.90,5.30,82339,Zac Purton,12787,K L Man,63,57,901095,Moshe (AUS),3956876,Gloray (AUS),715374,Street Hero
2023-01-15,Sha Tin (HK),831036,9:10,Tai Tong Handicap  (3yo+) (Course A) (Turf),Class 3,,3yo+,1200.0,Good,Turf,14,14,13,9,5.75,4678652,Charmander (NZ),4,G,120,tb,70.96,131.00,85541,Alexis Badel,35043,Jamie Richards,61,55,867339,Shooting To Win (AUS),4678651,Moment Of Choice (AUS),560048,Choisir
2023-01-15,Sha Tin (HK),831036,9:10,Tai Tong Handicap  (3yo+) (Course A) (Turf),Class 3,,3yo+,1200.0,Good,Turf,14,10,14,13,5.75,3849686,Magic Phoenix (AUS),5,G,123,t,70.96,163.00,76995,Luke Currie,35035,Jimmy Ting,64,58,560048,Choisir (AUS),3849685,Exotic Blend (AUS),455703,Encosta De Lago
2023-01-21,Sha Tin (HK),831673,4:15,Daffodil Handicap  (3yo+) (Dirt),Class 2,,3yo+,1200.0,Standard,AW,6,2,1,5,0,2702874,Ping Hai Galaxy (AUS),7,G,131,,68.88,8.50,82339,Zac Purton,12739,J Size,91,104,777681,The Factor (USA),2702873,De Lago Flash (AUS),455703,Encosta De Lago
2023-01-21,Sha Tin (HK),831673,4:15,Daffodil Handicap  (3yo+) (Dirt),Class 2,,3yo+,1200.0,Standard,AW,6,1,2,2,.75,2713098,Ka Ying Master (AUS),7,H,132,t,69.03,6.20,99123,Jerry Chau,30441,T P Yung,93,105,633824,Snitzel (AUS),722118,Make Me Dream (IRE),463975,Sadlers Wells
2023-01-21,Sha Tin (HK),831673,4:15,Daffodil Handicap  (3yo+) (Dirt),Class 2,,3yo+,1200.0,Standard,AW,6,5,3,4,2,3875221,Youremyeverything (IRE),6,G,121,t,69.28,20.00,85541,Alexis Badel,12767,A S Cruz,81,88,657462,Holy Roman Emperor (IRE),637212,Guilia GB,531769,Galileo
2023-01-21,Sha Tin (HK),831673,4:15,Daffodil Handicap  (3yo+) (Dirt),Class 2,,3yo+,1200.0,Standard,AW,6,3,4,1,2,3094494,Super Win Dragon (AUS),5,G,128,tv,69.29,1.40,90687,C Y Ho,28673,W Y So,88,95,831705,Better Than Ready (AUS),3094493,Vital Page (AUS),486188,Iglesia
2023-01-21,Sha Tin (HK),831673,4:15,Daffodil Handicap  (3yo+) (Dirt),Class 2,,3yo+,1200.0,Standard,AW,6,6,5,3,2.25,2693854,Classic Unicorn (NZ),7,G,117,et,69.33,26.00,94181,H N Jack Wong,28673,W Y So,80,86,681421,Per Incanto (USA),1364026,Grace And Eva (NZ),500343,Stravinsky
2023-01-21,Sha Tin (HK),831673,4:15,Daffodil Handicap  (3yo+) (Dirt),Class 2,,3yo+,1200.0,Standard,AW,6,4,6,6,4.5,3240221,Astrologer (AUS),4,G,125,,69.78,7.80,88634,Karis Teetan,39762,P C Ng,85,84,901751,Star Turn (AUS),1399901,Fast N Witty (AUS),596550,Fastnet Rock
2023-01-21,Sha Tin (HK),831674,9:00,Peony Handicap  (3yo+) (Course B) (Turf),Class 3,,3yo+,1200.0,Good,Turf,13,4,1,12,0,4628713,Beauty Eternal (AUS),4,G,120,,68.79,1.50,82339,Zac Purton,12739,J Size,65,80,726295,Starspangledbanner (AUS),1839652,Ithacan Queen (NZ),597619,Savabeel
2023-01-21,Sha Tin (HK),831674,9:00,Peony Handicap  (3yo+) (Course B) (Turf),Class 3,,3yo+,1200.0,Good,Turf,13,11,2,2,1,4415555,Youthful Deal (AUS),4,G,118,t,68.99,5.70,90687,C Y Ho,33689,F C Lor,63,75,872464,Deep Field (AUS),4415554,Orchid Beach (AUS),753334,Hinchinbrook
2023-01-21,Sha Tin (HK),831674,9:00,Peony Handicap  (3yo+) (Course B) (Turf),Class 3,,3yo+,1200.0,Good,Turf,13,7,3,1,1.5,4361085,Magniac (AUS),3,G,119,v,69.09,9.70,83746,Silvestre De Sousa,35043,Jamie Richards,64,74,884296,Lucky Street (AUS),873491,Top Show (AUS),633944,Stratum
2023-01-21,Sha Tin (HK),831674,9:00,Peony Handicap  (3yo+) (Course B) (Turf),Class 3,,3yo+,1200.0,Good,Turf,13,10,4,3,2.5,4755605,Wonder Kit (AUS),4,G,118,,69.29,35.00,95383,L Hewitson,12762,K W Lui,63,70,884845,Sooboog (AUS),959229,Ginali (AUS),705567,Duporth
2023-01-21,Sha Tin (HK),831674,9:00,Peony Handicap  (3yo+) (Course B) (Turf),Class 3,,3yo+,1200.0,Good,Turf,13,8,5,4,3,3689345,Hyper Dragon Ball (AUS),5,G,118,,69.39,50.00,91255,V Borges,30441,T P Yung,63,69,872464,Deep Field (AUS),881880,Beauty Is (AUS),509318,Redoutes Choice
2023-01-21,Sha Tin (HK),831674,9:00,Peony Handicap  (3yo+) (Course B) (Turf),Class 3,,3yo+,1200.0,Good,Turf,13,6,6,10,3,3849683,Lucky Archangel (AUS),5,G,119,p,69.40,62.00,88642,Antoine Hamelin,33689,F C Lor,64,69,872464,Deep Field (AUS),3090381,Chik Chik Boom (AUS),575178,Thorn Park
2023-01-21,Sha Tin (HK),831674,9:00,Peony Handicap  (3yo+) (Course B) (Turf),Class 3,,3yo+,1200.0,Good,Turf,13,5,7,8,3.5,3894923,Science Patch (AUS),6,G,120,v,69.49,25.00,85541,Alexis Badel,39762,P C Ng,65,69,753334,Hinchinbrook (AUS),3761229,Cloak Of Night (AUS),542432,Lonhro
2023-01-21,Sha Tin (HK),831674,9:00,Peony Handicap  (3yo+) (Course B) (Turf),Class 3,,3yo+,1200.0,Good,Turf,13,2,8,5,4.25,3267611,Cape Breton (AUS),4,G,124,,69.64,19.00,88634,Karis Teetan,36353,Douglas Whyte,69,70,879898,Vancouver (AUS),882683,Exclusive Lass (AUS),715475,Nicconi
2023-01-21,Sha Tin (HK),831674,9:00,Peony Handicap  (3yo+) (Course B) (Turf),Class 3,,3yo+,1200.0,Good,Turf,13,1,9,7,5.25,3399433,Jumbo Fortune (AUS),4,G,135,,69.84,21.00,79529,Hugh Bowman,16095,C Fownes,80,78,879768,Pride Of Dubai (AUS),836946,Little Miss Smiley (AUS),671991,Husson
2023-01-21,Sha Tin (HK),831674,9:00,Peony Handicap  (3yo+) (Course B) (Turf),Class 3,,3yo+,1200.0,Good,Turf,13,3,10,9,6.5,3088720,Like That (AUS),5,G,120,v,70.09,55.00,99123,Jerry Chau,33689,F C Lor,66,61,786709,Akeed Mofeed (GB),1797967,Calemore (AUS),518730,More Than Ready
2023-01-21,Sha Tin (HK),831674,9:00,Peony Handicap  (3yo+) (Course B) (Turf),Class 3,,3yo+,1200.0,Good,Turf,13,9,11,11,10.25,1912424,Team Spirit (AUS),8,G,118,tb,70.84,109.00,88300,M L Yeung,3550,David A Hayes,63,45,544232,Strategic (AUS),1912423,Forget Ima Lady (AUS),463641,Lion Hunter
2023-01-21,Sha Tin (HK),831674,9:00,Peony Handicap  (3yo+) (Course B) (Turf),Class 3,,3yo+,1200.0,Good,Turf,13,12,12,13,11,1887380,California Concord (AUS),7,G,115,tb,70.99,53.00,95725,Matthew Poon,12767,A S Cruz,62,42,596550,Fastnet Rock (AUS),1474280,Miss Concorde (IRE),455703,Encosta De Lago
2023-01-21,Sha Tin (HK),831674,9:00,Peony Handicap  (3yo+) (Course B) (Turf),Class 3,,3yo+,1200.0,Good,Turf,13,13,13,6,11.25,2039354,World Famous (FR),7,G,114,b,71.04,66.00,95637,H T Mo,13936,P F Yiu,61,40,748255,Reliable Man (GB),834482,Quenching (IRE),537646,Street Cry
2023-01-21,Sha Tin (HK),831675,4:45,Orchid Handicap  (3yo+) (Dirt),Class 5,,3yo+,1200.0,Standard,AW,12,2,1,1,0,4227510,Colourful Prince (NZ),5,G,131,t,68.92,6.80,95383,L Hewitson,36353,Douglas Whyte,36,56,681421,Per Incanto (USA),4227509,Waimiha (NZ),519564,Pins
2023-01-21,Sha Tin (HK),831675,4:45,Orchid Handicap  (3yo+) (Dirt),Class 5,,3yo+,1200.0,Standard,AW,12,6,2,11,2.75,3299242,Aca Power (AUS),6,G,126,p,69.47,3.50,79529,Hugh Bowman,23445,D J Hall,31,42,756093,Zoffany (IRE),3299241,Lavender Bay (AUS),664795,Magnus
2023-01-21,Sha Tin (HK),831675,4:45,Orchid Handicap  (3yo+) (Dirt),Class 5,,3yo+,1200.0,Standard,AW,12,1,3,8,3,2483876,Loriz (AUS),7,G,135,b,69.52,15.00,90687,C Y Ho,13936,P F Yiu,40,50,780035,Smart Missile (AUS),803743,Negotiate (AUS),305033,Red Ransom
2023-01-21,Sha Tin (HK),831675,4:45,Orchid Handicap  (3yo+) (Dirt),Class 5,,3yo+,1200.0,Standard,AW,12,3,4,12,3.75,3368269,Touch Faith (AUS),5,G,131,e/s,69.67,9.30,82339,Zac Purton,12739,J Size,36,44,879899,Outreach (AUS),949986,Porte Triage (AUS),509318,Redoutes Choice
2023-01-21,Sha Tin (HK),831675,4:45,Orchid Handicap  (3yo+) (Dirt),Class 5,,3yo+,1200.0,Standard,AW,12,11,5,10,5,4091063,Fortune Marbo (NZ),4,G,118,t,69.92,7.60,99123,Jerry Chau,30441,T P Yung,23,29,681421,Per Incanto (USA),4091062,Zip Zap (NZ),500343,Stravinsky
2023-01-21,Sha Tin (HK),831675,4:45,Orchid Handicap  (3yo+) (Dirt),Class 5,,3yo+,1200.0,Standard,AW,12,8,6,2,5.5,3941873,Handsome Guys (NZ),5,G,118,t,70.02,5.20,95720,K H Alfred Chan,16095,C Fownes,28,30,869262,Sweynesse (AUS),2628018,Platinum Elle (NZ),449518,Elnadim
2023-01-21,Sha Tin (HK),831675,4:45,Orchid Handicap  (3yo+) (Dirt),Class 5,,3yo+,1200.0,Standard,AW,12,10,7,5,6,4033866,Super Class (AUS),4,G,119,he,70.12,30.00,88634,Karis Teetan,14044,A T Millard,24,24,880208,Headwater (AUS),3095391,Lazuli Blue (AUS),509320,Testa Rossa
2023-01-21,Sha Tin (HK),831675,4:45,Orchid Handicap  (3yo+) (Dirt),Class 5,,3yo+,1200.0,Standard,AW,12,9,8,6,6.25,3368268,Steel Win (AUS),5,G,120,tv,70.17,25.00,95725,Matthew Poon,12787,K L Man,27,26,887517,Press Statement (AUS),1653662,Lago Joy (AUS),455703,Encosta De Lago
2023-01-21,Sha Tin (HK),831675,4:45,Orchid Handicap  (3yo+) (Dirt),Class 5,,3yo+,1200.0,Standard,AW,12,5,9,9,8.25,2437751,Golden Mission (NZ),7,G,127,tb,70.57,13.00,83746,Silvestre De Sousa,20011,C W Chang,32,25,797836,Rock N Pop (AUS),655442,Aimees Idol (NZ),646651,Colombia
2023-01-21,Sha Tin (HK),831675,4:45,Orchid Handicap  (3yo+) (Dirt),Class 5,,3yo+,1200.0,Standard,AW,12,4,10,7,8.5,3564043,Treasure Of Field (NZ),5,G,129,tb,70.64,39.00,88642,Antoine Hamelin,35035,Jimmy Ting,34,27,632831,Darci Brahma (NZ),3070505,Just Keepher (AUS),547442,Keeper
2023-01-21,Sha Tin (HK),831675,4:45,Orchid Handicap  (3yo+) (Dirt),Class 5,,3yo+,1200.0,Standard,AW,12,7,11,4,8.75,3217525,Gold Comet (ARG),6,G,126,b,70.67,10.00,91255,V Borges,15856,C H Yip,31,23,520543,Exchange Rate (USA),653855,Quendom (ARG),595677,Interprete
2023-01-21,Sha Tin (HK),831675,4:45,Orchid Handicap  (3yo+) (Dirt),Class 5,,3yo+,1200.0,Standard,AW,12,12,12,3,9.5,3935851,Nobody Knows (NZ),4,G,113,,70.82,100.00,95637,H T Mo,12760,L Ho,20,9,805811,Shamexpress (NZ),3935850,Miss Swiss (AUS),510321,Flying Spur
2023-01-21,Sha Tin (HK),831676,5:15,Lily Handicap  (3yo+) (Course B) (Turf),Class 2,,3yo+,1600.0,Good,Turf,9,6,1,9,0,4045811,Beauty Live (AUS),5,G,122,t,94.77,1.70,82339,Zac Purton,33689,F C Lor,85,100,824375,Shamus Award (AUS),2644782,Ethics (SAF),522058,Count Dubois
2023-01-21,Sha Tin (HK),831676,5:15,Lily Handicap  (3yo+) (Course B) (Turf),Class 2,,3yo+,1600.0,Good,Turf,9,7,2,5,.75,2877692,California Ten (IRE),6,G,122,tb,94.92,14.00,98196,L J Ferraris,12767,A S Cruz,85,98,544976,Rock Of Gibraltar (IRE),869194,Bulrushes GB,579802,Byron
2023-01-21,Sha Tin (HK),831676,5:15,Lily Handicap  (3yo+) (Course B) (Turf),Class 2,,3yo+,1600.0,Good,Turf,9,2,3,6,1.25,3958692,Running Glory (NZ),5,G,134,,95.02,10.00,88634,Karis Teetan,12739,J Size,97,109,872458,Kermadec (NZ),876601,Hannah Mary (NZ),589690,Dubawi
2023-01-21,Sha Tin (HK),831676,5:15,Lily Handicap  (3yo+) (Course B) (Turf),Class 2,,3yo+,1600.0,Good,Turf,9,5,4,2,2.75,3287607,Spirited Express (AUS),5,G,123,b,95.32,8.00,85541,Alexis Badel,13936,P F Yiu,86,94,839221,No Nay Never (USA),1013350,Bo Bardi (AUS),596550,Fastnet Rock
2023-01-21,Sha Tin (HK),831676,5:15,Lily Handicap  (3yo+) (Course B) (Turf),Class 2,,3yo+,1600.0,Good,Turf,9,4,5,3,3.25,2360439,The Rock (GB),7,G,124,,95.42,19.00,90687,C Y Ho,16095,C Fownes,87,94,659772,Dutch Art (GB),731508,Barynya GB,107700,Pivotal
2023-01-21,Sha Tin (HK),831676,5:15,Lily Handicap  (3yo+) (Course B) (Turf),Class 2,,3yo+,1600.0,Good,Turf,9,3,6,7,4,2988240,All For St Pauls (AUS),6,G,126,b,95.57,6.20,95725,Matthew Poon,33689,F C Lor,91,97,664795,Magnus (AUS),2988239,So Enticing (AUS),1013324,Ice Point
2023-01-21,Sha Tin (HK),831676,5:15,Lily Handicap  (3yo+) (Course B) (Turf),Class 2,,3yo+,1600.0,Good,Turf,9,9,7,4,4.25,2182663,Enjoying (AUS),7,G,115,tb,95.62,41.00,95720,K H Alfred Chan,28673,W Y So,83,88,1709925,Dundeel (NZ),2182662,Incredulous (AUS),594946,Keep The Faith
2023-01-21,Sha Tin (HK),831676,5:15,Lily Handicap  (3yo+) (Course B) (Turf),Class 2,,3yo+,1600.0,Good,Turf,9,8,8,1,6.5,2394781,C P Brave (IRE),6,G,120,tb,96.07,18.00,88632,Harry Bentley,14044,A T Millard,83,83,756093,Zoffany (IRE),646234,Starship (IRE),531769,Galileo
2023-01-21,Sha Tin (HK),831676,5:15,Lily Handicap  (3yo+) (Course B) (Turf),Class 2,,3yo+,1600.0,Good,Turf,9,1,9,8,6.5,2732686,Excellent Proposal (AUS),6,G,134,p,96.08,31.00,91255,V Borges,12739,J Size,97,97,577888,Exceed And Excel (AUS),767455,Procrastination GB,107700,Pivotal
2023-01-21,Sha Tin (HK),831677,5:45,Daisy Handicap  (3yo+) (Course B) (Turf),Class 5,,3yo+,1200.0,Good,Turf,14,2,1,3,0,4205032,Happy Trio (AUS),4,G,134,,70.14,6.10,88634,Karis Teetan,36353,Douglas Whyte,38,53,806738,Dawn Approach (IRE),4205031,Cross Stitched (AUS),450464,Cape Cross
2023-01-21,Sha Tin (HK),831677,5:45,Daisy Handicap  (3yo+) (Course B) (Turf),Class 5,,3yo+,1200.0,Good,Turf,14,12,2,2,0.1,3293641,Little Player (NZ),6,G,119,tb,70.16,5.60,83746,Silvestre De Sousa,35043,Jamie Richards,23,38,820752,Proisir (AUS),2560354,Scrutiny (AUS),577888,Exceed And Excel
2023-01-21,Sha Tin (HK),831677,5:45,Daisy Handicap  (3yo+) (Course B) (Turf),Class 5,,3yo+,1200.0,Good,Turf,14,8,3,5,1.25,3972469,Felix The King (NZ),5,G,123,tb,70.39,39.00,88300,M L Yeung,20011,C W Chang,27,38,805811,Shamexpress (NZ),3972468,Bliss (NZ),575178,Thorn Park
2023-01-21,Sha Tin (HK),831677,5:45,Daisy Handicap  (3yo+) (Course B) (Turf),Class 5,,3yo+,1200.0,Good,Turf,14,5,4,1,1.5,4091071,Encore (NZ),5,G,126,t,70.45,19.00,95725,Matthew Poon,16058,C S Shum,32,43,632831,Darci Brahma (NZ),685721,In Spain (IRE),62150,Selkirk
2023-01-21,Sha Tin (HK),831677,5:45,Daisy Handicap  (3yo+) (Course B) (Turf),Class 5,,3yo+,1200.0,Good,Turf,14,14,5,8,2,3421805,Raging Blaze (IRE),6,G,116,t,70.54,11.00,85541,Alexis Badel,12739,J Size,20,29,584449,Iffraaj (GB),824245,Bayargal (USA),511841,Bernstein
2023-01-21,Sha Tin (HK),831677,5:45,Daisy Handicap  (3yo+) (Course B) (Turf),Class 5,,3yo+,1200.0,Good,Turf,14,13,6,12,2.5,3015422,Alloy Star (AUS),7,G,117,b,70.64,12.00,95383,L Hewitson,30441,T P Yung,21,29,704777,Sebring (AUS),786101,Steps In Time (AUS),104011,Danehill Dancer
2023-01-21,Sha Tin (HK),831677,5:45,Daisy Handicap  (3yo+) (Course B) (Turf),Class 5,,3yo+,1200.0,Good,Turf,14,9,7,10,2.75,3972467,Circuit Splendor (AUS),5,G,120,,70.69,22.00,99123,Jerry Chau,30441,T P Yung,26,33,542432,Lonhro (AUS),3972466,Exceedingly Royal (AUS),577888,Exceed And Excel
2023-01-21,Sha Tin (HK),831677,5:45,Daisy Handicap  (3yo+) (Course B) (Turf),Class 5,,3yo+,1200.0,Good,Turf,14,4,8,4,3,2644688,Strive For Glory (USA),6,G,133,et,70.74,5.20,79529,Hugh Bowman,28673,W Y So,37,43,775930,Dialed In (USA),2537628,Chu And You (USA),103649,You And I
2023-01-21,Sha Tin (HK),831677,5:45,Daisy Handicap  (3yo+) (Course B) (Turf),Class 5,,3yo+,1200.0,Good,Turf,14,3,9,9,3,3006399,M M Johnny (AUS),6,G,133,b,70.75,4.60,82339,Zac Purton,12787,K L Man,37,43,831705,Better Than Ready (AUS),3006398,Belle Soleil (AUS),509318,Redoutes Choice
2023-01-21,Sha Tin (HK),831677,5:45,Daisy Handicap  (3yo+) (Course B) (Turf),Class 5,,3yo+,1200.0,Good,Turf,14,7,10,11,5,3660542,Fantasy Spring (NZ),5,G,124,,71.14,21.00,91255,V Borges,17998,Y S Tsui,28,27,681421,Per Incanto (USA),3660541,Kaycent (NZ),474562,Towkay
2023-01-21,Sha Tin (HK),831677,5:45,Daisy Handicap  (3yo+) (Course B) (Turf),Class 5,,3yo+,1200.0,Good,Turf,14,6,11,6,5.25,4249734,Yee Cheong Brave (IRE),5,G,125,h,71.19,73.00,88999,Ruan Maia,14044,A T Millard,29,27,582877,Kodiac (GB),866970,Vee Gita (IRE),90621,Vettori
2023-01-21,Sha Tin (HK),831677,5:45,Daisy Handicap  (3yo+) (Course B) (Turf),Class 5,,3yo+,1200.0,Good,Turf,14,11,12,13,6.25,4045812,Buddy Spirit (AUS),5,G,116,v,71.39,139.00,94181,H N Jack Wong,15856,C H Yip,23,18,837877,Zoustar (AUS),834335,Desert Symphony (AUS),63256,Desert Sun
2023-01-21,Sha Tin (HK),831677,5:45,Daisy Handicap  (3yo+) (Course B) (Turf),Class 5,,3yo+,1200.0,Good,Turf,14,10,13,14,6.75,3468111,Booming Well (AUS),5,G,121,b,71.49,13.00,88632,Harry Bentley,15856,C H Yip,25,18,759607,Spirit Of Boom (AUS),2655990,Proud As Punch (AUS),569653,Tycoon Ruler
2023-01-21,Sha Tin (HK),831677,5:45,Daisy Handicap  (3yo+) (Course B) (Turf),Class 5,,3yo+,1200.0,Good,Turf,14,1,14,7,7.25,4091068,Easy Life (NZ),4,G,135,tb,71.59,32.00,88642,Antoine Hamelin,35035,Jimmy Ting,39,31,797837,Burgundy (NZ),4091067,Midnite Rendezvous (NZ),674209,Cecconi
2023-01-21,Sha Tin (HK),831678,6:15,Peach Blossom Handicap  (3yo+) (Dirt),Class 4,,3yo+,1200.0,Standard,AW,12,9,1,5,0,4381623,Adefill (AUS),4,G,119,p,68.43,8.50,88634,Karis Teetan,13936,P F Yiu,44,61,872464,Deep Field (AUS),887854,Dijonnaise (AUS),731950,I Am Invincible
2023-01-21,Sha Tin (HK),831678,6:15,Peach Blossom Handicap  (3yo+) (Dirt),Class 4,,3yo+,1200.0,Standard,AW,12,2,2,12,1.5,4320812,Stand Up (AUS),4,G,129,,68.73,3.70,79529,Hugh Bowman,33689,F C Lor,54,66,753343,Ilovethiscity (AUS),4320811,Skewer (AUS),676884,Shaft
2023-01-21,Sha Tin (HK),831678,6:15,Peach Blossom Handicap  (3yo+) (Dirt),Class 4,,3yo+,1200.0,Standard,AW,12,11,3,3,2,4415552,Son Pak Fu (AUS),4,G,118,b,68.83,11.00,99123,Jerry Chau,30441,T P Yung,43,55,1715787,Fighting Sun (AUS),4415551,Lady Zhao Jun (AUS),596550,Fastnet Rock
2023-01-21,Sha Tin (HK),831678,6:15,Peach Blossom Handicap  (3yo+) (Dirt),Class 4,,3yo+,1200.0,Standard,AW,12,5,4,11,2.25,2163723,Magic Supreme (AUS),7,G,127,tb,68.88,10.00,83746,Silvestre De Sousa,12787,K L Man,52,61,837877,Zoustar (AUS),2163722,Any Wonder (AUS),511443,Fasliyev
2023-01-21,Sha Tin (HK),831678,6:15,Peach Blossom Handicap  (3yo+) (Dirt),Class 4,,3yo+,1200.0,Standard,AW,12,3,5,8,2.5,4241565,Shining Fortune (AUS),4,G,128,e/s,68.93,5.30,82339,Zac Purton,12739,J Size,53,61,698454,Street Boss (USA),4219775,Catwalk Kitty (AUS),577888,Exceed And Excel
2023-01-21,Sha Tin (HK),831678,6:15,Peach Blossom Handicap  (3yo+) (Dirt),Class 4,,3yo+,1200.0,Standard,AW,12,10,6,9,4,4381620,Inspiring City (AUS),3,G,118,,69.23,115.00,85541,Alexis Badel,3550,David A Hayes,43,47,994414,Impending (AUS),997286,Collage (AUS),509318,Redoutes Choice
2023-01-21,Sha Tin (HK),831678,6:15,Peach Blossom Handicap  (3yo+) (Dirt),Class 4,,3yo+,1200.0,Standard,AW,12,8,7,2,4.5,3502407,Turbo Power (USA),5,G,121,e/s,69.33,4.90,90687,C Y Ho,12762,K W Lui,46,48,534251,Mizzen Mast (USA),877749,Head For Home (CAN),476325,Whiskey Wisdom
2023-01-21,Sha Tin (HK),831678,6:15,Peach Blossom Handicap  (3yo+) (Dirt),Class 4,,3yo+,1200.0,Standard,AW,12,12,8,4,4.75,3077194,Telecom Missile (AUS),6,G,117,tb,69.39,37.00,91255,V Borges,16095,C Fownes,42,44,780035,Smart Missile (AUS),802910,Twisted Heart (AUS),476627,Distorted Humor
2023-01-21,Sha Tin (HK),831678,6:15,Peach Blossom Handicap  (3yo+) (Dirt),Class 4,,3yo+,1200.0,Standard,AW,12,1,9,6,6.25,2987066,Sergeant Pepper (AUS),5,G,134,,69.68,27.00,88632,Harry Bentley,17998,Y S Tsui,59,56,731950,I Am Invincible (AUS),902826,Resonates (AUS),649434,Teofilo
2023-01-21,Sha Tin (HK),831678,6:15,Peach Blossom Handicap  (3yo+) (Dirt),Class 4,,3yo+,1200.0,Standard,AW,12,7,10,7,6.5,4699464,Super Fast Dragon (AUS),3,G,125,tp,69.73,18.00,95383,L Hewitson,35043,Jamie Richards,50,46,872464,Deep Field (AUS),806560,Red Hot Chillies (AUS),305033,Red Ransom
2023-01-21,Sha Tin (HK),831678,6:15,Peach Blossom Handicap  (3yo+) (Dirt),Class 4,,3yo+,1200.0,Standard,AW,12,4,11,1,9.75,1157524,Flying Bonus (AUS),8,G,127,e/s,70.38,9.40,88642,Antoine Hamelin,15856,C H Yip,52,38,633824,Snitzel (AUS),1157523,Sabanci (AUS),455703,Encosta De Lago
